text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
With heart damages being one of the results of #COVID19 Infections and a rising share of people with #LongCovid I guess it needs to become mandatory that everyone has to learn CPR. 😣 https://t.co/Rx4KO5wuBU,heart damag result covid infect rise share peopl longcovid guess need mandatori learn cpr,"['heart', 'damag', 'result', 'covid', 'infect', 'rise', 'share', 'peopl', 'longcovid', 'guess', 'need', 'mandatori', 'learn', 'cpr']",0.0,0.0,positive,0.0,0.855,0.145,0.296
"Exclusive: The federal government paid hundreds of media companies to advertise the COVID-19 vaccines while those same outlets provided positive coverage of the vaccines

#Vaccines #COVID19 

https://t.co/Fx0mQ34IkT",exclusive feder govern paid hundr media compani advertis covid vaccin outlet provid posit coverag vaccin vaccin covid,"['exclus', 'feder', 'govern', 'paid', 'hundr', 'media', 'compani', 'advertis', 'covid', 'vaccin', 'outlet', 'provid', 'posit', 'coverag', 'vaccin', 'vaccin', 'covid']",0.0,0.0,positive,0.0,0.914,0.086,0.128
"Safe and Effective 🤣
#COVIDIOTS #coronavirus #COVID19 #rtenews #latelate #LateLateShow https://t.co/e07A8lwKI2",safe effect covidiot coronaviru covid rtenew latel latelateshow,"['safe', 'effect', 'covidiot', 'coronaviru', 'covid', 'rtenew', 'latel', 'latelateshow']",0.5,0.5,positive,0.0,0.707,0.293,0.4404
"#AssamCovidUpdate 

Please call 104 helpline number or download the NHM Assam Citizen App from Google Play Store for more information on #Covid19. 

Link:https://t.co/T7MzVYrkF0 https://t.co/MYq0KfkVLR",assamcovidupd helplin number download nhm assam citizen app googl plai store inform covid link,"['assamcovidupd', 'helplin', 'number', 'download', 'nhm', 'assam', 'citizen', 'app', 'googl', 'plai', 'store', 'inform', 'covid', 'link']",0.0,0.0,positive,0.0,0.909,0.091,0.0772
"Mark your calendars for Wednesday, March 16. Join us live at 2PM ET for our next episode of GEN Live ""What COVID-19 Has Revealed about Science &amp; Society""

@PeterHotez Talks Anti-Science and How to Prevent the Next Pandemic. Register today: https://t.co/G3fGOycP2O #COVID19 https://t.co/gkdFRY79Ah",mark calendar wednesdai march join live pm et episod gen live covid reveal scienc societi talk antisci prevent pandem regist today covid,"['mark', 'calendar', 'wednesdai', 'march', 'join', 'live', 'pm', 'et', 'episod', 'gen', 'live', 'covid', 'reveal', 'scienc', 'societi', 'talk', 'anti-sci', 'prevent', 'pandem', 'regist', 'todai', 'covid']",0.13636363636363635,0.5,positive,0.0,0.858,0.142,0.3182
"How will our US$75million loan to #Bangladesh help revive its economy &amp; support businesses impacted by the #COVID19 pandemic? 🇧🇩 
🔗 https://t.co/bZqAuAO8wj https://t.co/IwSOmqT16H",usmillion loan bangladesh help reviv economi support busi pact covid pandem,"['usmillion', 'loan', 'bangladesh', 'help', 'reviv', 'economi', 'support', 'busi', 'impact', 'covid', 'pandem']",0.0,0.0,positive,0.0,0.625,0.375,0.6597
"Remember hand sanitizer can make your hands dry, so don't forget to moisturise! 🧴

#COVID19 #COVIDー19",rememb hand sanit hand dry dont forget moisturis covid covid,"['rememb', 'hand', 'sanit', 'hand', 'dry', ""don't"", 'forget', 'moisturis', 'covid', 'covid']",-0.06666666666666665,0.6,positive,0.0,0.465,0.535,0.7944
"Frederick Lawrence of Phi Beta Kappa Society - “Higher Ed is where glaciers go to relax,” NOT the case when presented with #COVID19 @HigherEdLawCntr #2022Conference",frederick lawrenc phi beta kappa societi  higher ed glacier relax case present covid confer,"['frederick', 'lawrenc', 'phi', 'beta', 'kappa', 'societi', 'higher', 'ed', 'glacier', 'relax', 'case', 'present', 'covid', 'confer']",0.125,0.25,positive,0.0,0.818,0.182,0.4404
"@latimes @ldarmiento And then we have this guy 🤬
Defrauding the Feds of relief funds 
#scheme
#florida
#COVID19 
https://t.co/l390yCUDpX",gui defraud fed relief fund scheme florida covid,"['gui', 'defraud', 'fed', 'relief', 'fund', 'scheme', 'florida', 'covid']",0.0,0.0,positive,0.0,0.693,0.307,0.4767
"#COVID19 
@YZYau @hamzaish 
Visit nearest hospital and get the vaccine free and reliable",covid visit nearest hospit vaccin free reliabl,"['covid', 'visit', 'nearest', 'hospit', 'vaccin', 'free', 'reliabl']",0.4,0.8,positive,0.0,0.645,0.355,0.5106
"The fight against #COVID19 can be won only when everyone knows their goal; everyone knows their role. Follow COVID Appropriate Behaviours at all times. 

#Unite2FightCorona https://t.co/BX5uoQU1UG",fight covid won know goal know role follow covid appropri behaviour te unitefightcorona,"['fight', 'covid', 'won', 'know', 'goal', 'know', 'role', 'follow', 'covid', 'appropri', 'behaviour', 'time', 'unitefightcorona']",0.0,0.0,positive,0.15,0.636,0.214,0.2732
"@BRUMSTOKIE @Peterpu52451065 @rdhale @marlor_ian @AngelaCahill17 @stevewil94 @lockforward4 @endlessrain909 @duvetpants @_ryan_mills @HaggisSocialist @JoeGrowling @duncanpoundcake @redsarah99 @Muqadaam @TheHarryHaz @zoradi63 @LoveIntegrity9 @candylush @Karlsmi00479109 @MaxLunn2 Yep, doing my best in these awful times but doing okay. In other news according to the people of Preston, #Covid19 has been thrown out by #PrittiPatel",yep best aw te okai new accord peopl preston covid thrown prittipatel,"['yep', 'best', 'aw', 'time', 'okai', 'new', 'accord', 'peopl', 'preston', 'covid', 'thrown', 'prittipatel']",0.5681818181818181,0.37727272727272726,positive,0.0,0.61,0.39,0.7506
"@RepJasonSmith YOU HELPED THE LAST ADMIN
ADD $7.8 T to the NAT DEBT &amp; facilitated the
👉☠of 970 THOUSAND 🇺🇲s
w/ #COVID19 LIES

@GOP gave the rich tax cuts,
axed help to needy,
had a cabinet of lobbyists,
consistently LIED,
sat ABA ""UNQUALIFIED"" judges,
💞DICTATORS,
SEDITION &amp; INSURRECTION, etc https://t.co/AkCQKV7sx1",help admin add t nat debt facilit thousand s w covid li gave rich tax cut ax help needi cabinet lobbyist consist li sat aba unqualifi judg dictat sedit insurrect,"['help', 'admin', 'add', 't', 'nat', 'debt', 'facilit', 'thousand', 's', 'w', 'covid', 'li', 'gave', 'rich', 'tax', 'cut', 'ax', 'help', 'needi', 'cabinet', 'lobbyist', 'consist', 'li', 'sat', 'aba', 'unqualifi', 'judg', 'dictat', 'sedit', 'insurrect']",0.375,0.75,positive,0.129,0.618,0.253,0.6597
"You tube promotion
Fore more 👉
💁@Meet Aysha Haque
#Ukraine #UkraineRussianWar #Russia #WorldCup2022 #SerieA2NoEstadioTNTSports #COVID19 #PutinWarCrimes #Putin #TikTok #BTC #BTSARMY #quote #RussiaUkraineWar #like #LoveIsBlind #Afghanistan #realism https://t.co/L0JlN37Abt",tube promot fore aysha haqu ukrain ukrainerussianwar russia worldcup serieanoestadiotntsport covid putinwarcr putin tiktok btc btsarmi quot russiaukrainewar like loveisblind afghanistan realism,"['tube', 'promot', 'fore', 'aysha', 'haqu', 'ukrain', 'ukrainerussianwar', 'russia', 'worldcup', 'serieanoestadiotntsport', 'covid', 'putinwarcrim', 'putin', 'tiktok', 'btc', 'btsarmi', 'quot', 'russiaukrainewar', 'like', 'loveisblind', 'afghanistan', 'realism']",0.0,0.0,positive,0.0,0.894,0.106,0.3612
"In-depth read on disease spillback (human to animals), using mink as a case study. #COVID19 is likely ""a multispecies event"" - a vicious cycle between human &amp; animal that damages everyone &amp; everything in its wake. 
#longreads 
From @soniashah @nytimes
https://t.co/lzmdjpRA4e",indepth read diseas spillback human anals mink case studi covid like multispeci event  viciou cycl human anal damag wake longread,"['in-depth', 'read', 'diseas', 'spillback', 'human', 'anim', 'mink', 'case', 'studi', 'covid', 'like', 'multispeci', 'event', 'viciou', 'cycl', 'human', 'anim', 'damag', 'wake', 'longread']",0.0,0.1,positive,0.0,0.884,0.116,0.3612
"@OntHospitalAssn Let's see how removing #COVID19 precautions are going in places that tried it before us:
""On February 1st, Denmark dropped all COVID-19 protections (e.g. masks &amp; vaccine passports)."" https://t.co/I3aScNBc2o",let remov covid precaut go place tri us februari st denmark drop covid protect eg mask vaccin passports,"[""let'"", 'remov', 'covid', 'precaut', 'go', 'place', 'tri', 'februari', 'st', 'denmark', 'drop', 'covid', 'protect', 'mask', 'vaccin', 'passport']",0.0,0.0,positive,0.101,0.773,0.126,0.128
"Golden Age #Society could use some help [ https://t.co/ufInP2NGNz ] Il y a 17heures The Golden Age Society likes its #Independence, but it's now having to reach out for #Financial assistance because of #Covid19 restrictions, says society https://t.co/9GdkX8Ieu1",golden ag societi us help  il y heur golden ag societi like independ it have reach financi assist covid restrict sai societi,"['golden', 'ag', 'societi', 'us', 'help', 'il', 'y', 'heur', 'golden', 'ag', 'societi', 'like', 'independ', ""it'"", 'have', 'reach', 'financi', 'assist', 'covid', 'restrict', 'sai', 'societi']",0.3,0.5,positive,0.1,0.656,0.243,0.4019
YES! Thank you frontline workers!! @helpstpauls #healthcareheros #COVID19 https://t.co/iLw6E8LDkw,ye thank frontlin worker healthcarehero covid,"['ye', 'thank', 'frontlin', 'worker', 'healthcarehero', 'covid']",0.0,0.0,positive,0.0,0.667,0.333,0.3612
Finally home from working in a busy COVID ward with my boys playing In the background as I relax in the winter sun with a coffee and cake 🌞 @westlifemusic @MarkusFeehily @ShaneFilan @NickyByrne @KianEganWL #COVID19 #nurselife #westlife https://t.co/kAeEAkR4zt,final home work busi covid ward boi plai background relax winter sun coffe cake covid nurselif westlif,"['final', 'home', 'work', 'busi', 'covid', 'ward', 'boi', 'plai', 'background', 'relax', 'winter', 'sun', 'coffe', 'cake', 'covid', 'nurselif', 'westlif']",0.0,1.0,positive,0.0,0.847,0.153,0.4404
"@barridoc Let's see how removing #COVID19 precautions are going in places that tried it before us.
""On February 1st, Denmark dropped all COVID-19 protections (e.g. masks &amp; vaccine passports).

So...Do you think Canada should be following the same path as Denmark?"" https://t.co/I3aScNBc2o https://t.co/ZhxLit3WnD",let remov covid precaut go place tri februari st denmark drop covid protect eg mask vaccin passports sodo think canada follow path denmark,"[""let'"", 'remov', 'covid', 'precaut', 'go', 'place', 'tri', 'februari', 'st', 'denmark', 'drop', 'covid', 'protect', 'mask', 'vaccin', 'passport', 'sodo', 'think', 'canada', 'follow', 'path', 'denmark']",0.0,0.0,positive,0.082,0.817,0.101,0.128
"Action 1️⃣: Global Public Investment - reimagine public finance systems so that:
✅All contribute
✅all decide
✅all benefit.
The ultimate goal, details are in this paper - based on experience of #COVID19, #climate finance &amp; #African experiences.
6/ https://t.co/P4veTO4q2X",action  global public invest  reagin public financ system that contribut decid benefit ultat goal detail paper  base experi covid clate financ african experi ,"['action', 'global', 'public', 'invest', 'reimagin', 'public', 'financ', 'system', 'contribut', 'decid', 'benefit', 'ultim', 'goal', 'detail', 'paper', 'base', 'experi', 'covid', 'climat', 'financ', 'african', 'experi']",-0.11666666666666668,0.20555555555555557,positive,0.0,0.88,0.12,0.4588
"Coronavaccine reflection: 

""Informed consent has become conformed consent."" 

Israeli Rabbi Chananya Weissman

#Covid19 #coronavirus #mRNA",coronavaccin reflection inform consent conform consent isra rabbi chananya weissman covid coronaviru mrna,"['coronavaccin', 'reflect', 'inform', 'consent', 'conform', 'consent', 'isra', 'rabbi', 'chananya', 'weissman', 'covid', 'coronaviru', 'mrna']",0.0,0.0,positive,0.0,0.743,0.257,0.4215
"Update: Severe Neuro-COVID is associated with peripheral immune signatures, autoimmunity and signs of neurodegeneration: a prospective cross-sectional study https://t.co/dyuLiJAvE9 read/write/request review https://t.co/RnurTL4bok #coronavirus #COVID19",update sever neurocovid associ peripher mune signatur automun sign neurodegeneration prospect crosssect studi readwriterequest review coronaviru covid,"['updat', 'sever', 'neuro-covid', 'associ', 'peripher', 'immun', 'signatur', 'autoimmun', 'sign', 'neurodegener', 'prospect', 'cross-sect', 'studi', 'read', 'write', 'request', 'review', 'coronaviru', 'covid']",0.0,0.0,positive,0.0,0.879,0.121,0.296
New: Estimating relative generation times and relative reproduction numbers of Omicron BA.1 and BA.2 with respect to Delta in Denmark https://t.co/T19A7wltCe read/write/request review https://t.co/RnurTL3DyM #coronavirus #COVID19,new estat rel gener te rel reproduct number omicron ba ba respect delta denmark readwriterequest review coronaviru covid,"['new', 'estim', 'rel', 'gener', 'time', 'rel', 'reproduct', 'number', 'omicron', 'ba', 'ba', 'respect', 'delta', 'denmark', 'read', 'write', 'request', 'review', 'coronaviru', 'covid']",0.13636363636363635,0.45454545454545453,positive,0.0,0.784,0.216,0.5267
"Like the rest of Canada @VCHhealthcare rightly heads for the #COVID19 off ramp in letter to #UBC @ubcnews so why are @CDCofBC @jjhorgan @adriandix #BonnieHenry continuing to torture #BC #bcpoli 
https://t.co/tTahJLO3EH",like rest canada rightli head covid ramp letter ubc bonniehenri continu tortur bc bcpoli,"['like', 'rest', 'canada', 'rightli', 'head', 'covid', 'ramp', 'letter', 'ubc', 'bonniehenri', 'continu', 'tortur', 'bc', 'bcpoli']",0.0,0.0,positive,0.0,0.839,0.161,0.3612
"Irish risk waste increased by over 40 per cent during pandemic @HSELive @IrishDocsEnv @thefamilycurse #health #care #healthcare  #environment #medicalwaste #PPE #Covid19 #doctors #nurses #medicalnews #healthnews #medicalpractice #medicalcare #medical 

https://t.co/3A9NGlIqKr https://t.co/BIekAaKFzB",irish risk wast increas cent pandem health care healthcar environ medicalwast ppe covid doctor nurs medicalnew healthnew medicalpractic medicalcar medic,"['irish', 'risk', 'wast', 'increas', 'cent', 'pandem', 'health', 'care', 'healthcar', 'environ', 'medicalwast', 'ppe', 'covid', 'doctor', 'nurs', 'medicalnew', 'healthnew', 'medicalpractic', 'medicalcar', 'medic']",0.0,0.0,positive,0.09,0.773,0.137,0.2732
"Every day, internists like @RomelaPetrosyan of @UofSCSOMG come to work covered in #PPE.
 
Share your IM experiences during #COVID19 and tag #IMEssential colleagues that make you #IMProud https://t.co/sFLw5x3Y18. #MaskUp https://t.co/9jn9MGndFM",dai internist like come work cover ppe share experi covid tag essenti colleagu proud maskup,"['dai', 'internist', 'like', 'come', 'work', 'cover', 'ppe', 'share', 'experi', 'covid', 'tag', 'imessenti', 'colleagu', 'improud', 'maskup']",0.8,1.0,positive,0.0,0.606,0.394,0.7783
Update: Investigation of air change rate and aerosol behavior during an outbreak of COVID-19 in a geriatric care facility https://t.co/VTeNKvtHNC read/write/request review https://t.co/RnurTL3DyM #coronavirus #COVID19,update investig air chang rate aerosol behavior outbreak covid geriatr care facil readwriterequest review coronaviru covid,"['updat', 'investig', 'air', 'chang', 'rate', 'aerosol', 'behavior', 'outbreak', 'covid', 'geriatr', 'care', 'facil', 'read', 'write', 'request', 'review', 'coronaviru', 'covid']",0.0,0.0,positive,0.0,0.824,0.176,0.4939
"@GOP @LeaderMcConnell @GOPLeader @LindseyGrahamSC @SenateGOP @GovRonDeSantis @GOPChairwoman @CPAC @Jim_Jordan 
#Fact #Truth. #BuildBackBetter is working, literally. People are working. #inflation is on YOU &amp; TFG, #COVID19 &amp; #InfrastuctureWeek failures.
TY @POTUS @DNC @WhiteHouse https://t.co/ziGYG801Cx",fact truth buildbackbett work liter peopl work inflat tfg covid infrastuctureweek failur ty,"['fact', 'truth', 'buildbackbett', 'work', 'liter', 'peopl', 'work', 'inflat', 'tfg', 'covid', 'infrastuctureweek', 'failur', 'ty']",0.0,0.0,positive,0.0,0.692,0.308,0.5994
"Blog by @MsAmberChandler: Flexible Grading: Pandemic Edition.

&gt; The world has fundamentally changed
&gt; Higher education is reinventing itself too
&gt; We are professionals who know what is best for students

https://t.co/zMAhwSPOdL

#Edchat #COVID19 @AFTunion @AFTteach https://t.co/ocesUzlvwg",blog  flexibl grading pandem edit world fundament chang higher educ reinvent profession know best student edchat covid,"['blog', 'flexibl', 'grade', 'pandem', 'edit', 'world', 'fundament', 'chang', 'higher', 'educ', 'reinvent', 'profession', 'know', 'best', 'student', 'edchat', 'covid']",0.625,0.4,positive,0.0,0.792,0.208,0.6369
"#tourism and recreational activity in #JemaaElFna square, approximated by the sum of night lights, drop of 18% in 2020, i.e. 22 points below the average growth recorded over the period pre #COVID19 2013-2019. #Marrakech #Morocco #satelliteimagery #DataAnalytics #dataviz https://t.co/1I2iEAaIDQ",tourism recreat activ jemaaelfna squar approx sum night light drop point averag growth record period pre covid  marrakech morocco satelliteageri dataanalyt dataviz,"['tourism', 'recreat', 'activ', 'jemaaelfna', 'squar', 'approxim', 'sum', 'night', 'light', 'drop', 'point', 'averag', 'growth', 'record', 'period', 'pre', 'covid', 'marrakech', 'morocco', 'satelliteimageri', 'dataanalyt', 'dataviz']",0.4,0.7,positive,0.085,0.81,0.105,0.128
"As we learn to live #COVID19, we can each take simple steps to stop the spread of the virus and keep each other safe.

Find out how you can stay safe and help prevent the spread:
▶️ https://t.co/zUjxH0HBG5 https://t.co/apzX53gn2i",learn live covid sple step stop spread viru safe stai safe help prevent spread,"['learn', 'live', 'covid', 'simpl', 'step', 'stop', 'spread', 'viru', 'safe', 'stai', 'safe', 'help', 'prevent', 'spread']",0.37878787878787873,0.5,positive,0.106,0.433,0.462,0.7506
"#Students that are unvaccinated are eight times more likely to get #COVID-19 #coronavirus than vaccinated ... 

| #SARSCOV2 | #infection | #COVID19 | #vaccine | #Immunization | #HealthCare | Via @GoHealio 

https://t.co/OW9fVeAPcn",student unvaccin te like covid coronaviru vaccin sarscov infect covid vaccin muniz healthcar,"['student', 'unvaccin', 'time', 'like', 'covid', 'coronaviru', 'vaccin', 'sarscov', 'infect', 'covid', 'vaccin', 'immun', 'healthcar']",0.0,0.0,positive,0.0,0.828,0.172,0.3612
"ICYMI: Last week, Warehouse Workers for Justice partnered with public health and community-based organizations to bring #COVID19 vaccines, free PPE, information about community resources, and free food to #Joliet! #WeProtectEachOther

Stay tuned for more events! https://t.co/0xrwOa95Ct",icymi week warehous worker justic partner public health communitybas organ bring covid vaccin free ppe inform commun resourc free food joliet weprotecteachoth stai tune event,"['icymi', 'week', 'warehous', 'worker', 'justic', 'partner', 'public', 'health', 'community-bas', 'organ', 'bring', 'covid', 'vaccin', 'free', 'ppe', 'inform', 'commun', 'resourc', 'free', 'food', 'joliet', 'weprotecteachoth', 'stai', 'tune', 'event']",0.26666666666666666,0.5555555555555556,positive,0.0,0.777,0.223,0.765
"Join our 'Ask a Doctor,' series every Thursday at 6:30 PM on Facebook Live where we discuss everything from COVID-19 to emotional wellness, all answered by Doctors that are ready to help you. 

@Andalequeespera 

#WeAreLHA #COVID19 #mentalwellness #askadoctor https://t.co/uyk6VvVsh8",join ask doctor seri thursdai  pm facebook live discuss covid emot well answer doctor readi help wearelha covid mentalwel askadoctor,"['join', 'ask', 'doctor', 'seri', 'thursdai', 'pm', 'facebook', 'live', 'discuss', 'covid', 'emot', 'well', 'answer', 'doctor', 'readi', 'help', 'wearelha', 'covid', 'mentalwel', 'askadoctor']",0.13636363636363635,0.5,positive,0.0,0.708,0.292,0.7184
"Among intensive care unit #COVID19 survivors, three-quarters had physical symptoms (eg, weakness, joint symptoms, and myalgia) at one year; mental/cognitive symptoms also common. 

Read What's New in #pulmanary and #criticalcare medicine. https://t.co/zA8eUe1AZK #ClinicalUpdates https://t.co/kIRpJ4J2P0",intens care unit covid survivor threequart physic symptom eg weak joint symptom myalgia year mentalcognit symptom common read what new pulmanari criticalcar medicin clinicalupd,"['intens', 'care', 'unit', 'covid', 'survivor', 'three-quart', 'physic', 'symptom', 'weak', 'joint', 'symptom', 'myalgia', 'year', 'mental', 'cognit', 'symptom', 'common', 'read', ""what'"", 'new', 'pulmanari', 'criticalcar', 'medicin', 'clinicalupd']",-0.17954545454545456,0.5265151515151515,positive,0.098,0.709,0.193,0.4215
"Ontario in Canada is getting 20,000 new cases daily. That’s BEFORE #MaskMandate is removed likely around Mar 20 (after Ontario #MarchBreak school holiday). #COVID19 cases expected to rise even more after masks are removed. #CovidIsNotOver #MaskUp #Masks #MaskUp to protect ALL! 😷 https://t.co/VoM2NRKIvo",ontario canada get new case daili that maskmand remov like mar after ontario marchbreak school holiday covid case expect rise mask remov covidisnotov maskup mask maskup protect,"['ontario', 'canada', 'get', 'new', 'case', 'daili', 'that', 'maskmand', 'remov', 'like', 'mar', 'ontario', 'marchbreak', 'school', 'holidai', 'covid', 'case', 'expect', 'rise', 'mask', 'remov', 'covidisnotov', 'maskup', 'mask', 'maskup', 'protect']",0.13636363636363635,0.45454545454545453,positive,0.0,0.755,0.245,0.7783
"CAGovernor Newsom has issued an Executive Order to relax the state's indoor #maskmandate for employees not fully vaccinated, subject to two limitations. Learn more in this @PerkinsCoieLLP blog post. #covid19  #laborandemployment #employmentlaw https://t.co/P9QvqkWfxE",cagovernor newsom issu execut order relax state indoor maskmand employe fulli vaccin subject litat learn blog post covid laborandemploy employmentlaw,"['cagovernor', 'newsom', 'issu', 'execut', 'order', 'relax', ""state'"", 'indoor', 'maskmand', 'employe', 'fulli', 'vaccin', 'subject', 'limit', 'learn', 'blog', 'post', 'covid', 'laborandemploy', 'employmentlaw']",-0.16666666666666666,0.3333333333333333,positive,0.0,0.868,0.132,0.4404
"As we learn to live #COVID19, we can each take simple steps to stop the spread of the virus and keep each other safe.

Find out how you can stay safe and help prevent the spread:
▶️ https://t.co/jZcQqL0t5K https://t.co/Pg5GIdF2qe",learn live covid sple step stop spread viru safe stai safe help prevent spread,"['learn', 'live', 'covid', 'simpl', 'step', 'stop', 'spread', 'viru', 'safe', 'stai', 'safe', 'help', 'prevent', 'spread']",0.37878787878787873,0.5,positive,0.106,0.433,0.462,0.7506
"Remember to open your windows regularly to disperse #COVID19 particles.
Good ventilation dilutes the amount of virus in the air and reduces the chance of infection. More info @ https://t.co/mQePvek36q https://t.co/uhQFCgOoPt",rememb open window regularli dispers covid particl good ventil dilut viru air reduc chanc infect info,"['rememb', 'open', 'window', 'regularli', 'dispers', 'covid', 'particl', 'good', 'ventil', 'dilut', 'viru', 'air', 'reduc', 'chanc', 'infect', 'info']",0.35,0.55,positive,0.0,0.838,0.162,0.4404
As we all move forward in the #WestMidlands - the #COVID19 pandemic has left us with a number of well-practiced behaviours we can all continue in order to #StaySafe as we carry on #LivingWithCovid https://t.co/8Z633ZZ0H9,forward westmidland  covid pandem left number wellpract behaviour continu order staysaf carri livingwithcovid,"['forward', 'westmidland', 'covid', 'pandem', 'left', 'number', 'well-pract', 'behaviour', 'continu', 'order', 'staysaf', 'carri', 'livingwithcovid']",0.0,0.0,positive,0.0,0.902,0.098,0.0772
"Many boroughs and counties are still offering free vaccinations, testing, and boosters. Find an event near you: https://t.co/PxIiPNUgLa

#NJ211 #NJ #NewJersey #COVID19",borough counti offer free vaccin test booster event near you nj nj newjersei covid,"['borough', 'counti', 'offer', 'free', 'vaccin', 'test', 'booster', 'event', 'near', 'nj', 'nj', 'newjersei', 'covid']",0.25,0.6000000000000001,positive,0.0,0.798,0.202,0.5106
"#ClarkJets returned to training at Remy Field earlier this week! How good?!

#staysafe #staystrong #COVID19 #communityquarantine #ClarkJet #PotBelliedPigsHK #CanterburyRFC #OneClub #Overgaard #MarineTravel #ProjexAsia #rugby #rugbydevelopment #JetsFamily #simplythebest https://t.co/1aDjeztAvi",clarkjet return train remi field earlier week good staysaf staystrong covid communityquarantin clarkjet potbelliedpigshk canterburyrfc oneclub overgaard marinetravel projexasia rugbi rugbydevelop jetsfamili splythebest,"['clarkjet', 'return', 'train', 'remi', 'field', 'earlier', 'week', 'good', 'staysaf', 'staystrong', 'covid', 'communityquarantin', 'clarkjet', 'potbelliedpigshk', 'canterburyrfc', 'oneclub', 'overgaard', 'marinetravel', 'projexasia', 'rugbi', 'rugbydevelop', 'jetsfamili', 'simplythebest']",0.35,0.55,positive,0.0,0.884,0.116,0.4404
Best explanation to use a mask ever... 🤣👍👍 #COVID19 #CovidIsNotOver https://t.co/mQDmzCwFMc,best explan us mask covid covidisnotov,"['best', 'explan', 'us', 'mask', 'covid', 'covidisnotov']",1.0,0.3,positive,0.0,0.543,0.457,0.6369
7 Day Confirmed Covid Cases per 1K Population by County For NH   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/d07BJXKwQ1,dai confirm covid case k popul counti nh  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'confirm', 'covid', 'case', 'k', 'popul', 'counti', 'nh', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,positive,0.0,0.873,0.127,0.4939
"I'm reading out the ER and inpatients today.

The good news is that not only are hospitalization numbers going down, but the number of new patients presenting with COVID pneumonias has dropped dramatically.

#COVID19
https://t.co/EqwvWp8PWV",im read er inpati todai good new hospit number go number new patient present covid pneumonia drop dramat covid,"[""i'm"", 'read', 'er', 'inpati', 'todai', 'good', 'new', 'hospit', 'number', 'go', 'number', 'new', 'patient', 'present', 'covid', 'pneumonia', 'drop', 'dramat', 'covid']",0.24318181818181817,0.3772727272727273,positive,0.093,0.664,0.243,0.34
"#Texas #Covid19 Case vs Positive Test continues to show what a joke ""case"" is.. https://t.co/P8LoBQmrM3",texa covid case vs posit test continu joke case,"['texa', 'covid', 'case', 'vs', 'posit', 'test', 'continu', 'joke', 'case']",0.0,0.0,positive,0.0,0.784,0.216,0.296
"📞@tawasul1404 is a hotline by @WFP &amp; @ETCluster in #Libya providing vital information and support to people in need.

Available in 8️⃣ languages, the hotline offers information on humanitarian assistance, #COVID19, protection issues, referrals + more.

👇https://t.co/Mjr7niYHeU",hotlin libya provid vital inform support peopl need avail languag hotlin offer inform humanitarian assist covid protect issu referr,"['hotlin', 'libya', 'provid', 'vital', 'inform', 'support', 'peopl', 'need', 'avail', 'languag', 'hotlin', 'offer', 'inform', 'humanitarian', 'assist', 'covid', 'protect', 'issu', 'referr']",0.1,0.4,positive,0.0,0.681,0.319,0.7579
"FWD Are You awake? 
#police #law #army #patriot #veteran 
#uk #unitedkingdom #australia #europe #europeanunion #usa #america #africa #asia #china #india #uae #commonwealth #native #latina #caribbean #love #COVID19 #russia #teamfearless 
#MILITARY @HausfeldGlobal https://t.co/wbTKmP3JnJ",fwd awak polic law armi patriot veteran uk unitedkingdom australia europ europeanunion usa america africa asia china india uae commonwealth nativ latina caribbean love covid russia teamfearless militari,"['fwd', 'awak', 'polic', 'law', 'armi', 'patriot', 'veteran', 'uk', 'unitedkingdom', 'australia', 'europ', 'europeanunion', 'usa', 'america', 'africa', 'asia', 'china', 'india', 'uae', 'commonwealth', 'nativ', 'latina', 'caribbean', 'love', 'covid', 'russia', 'teamfearless', 'militari']",0.25,0.3,positive,0.0,0.865,0.135,0.6369
"@KatAdler21 @patmillerny1 @merrysaysboof more like 5 minutes in a restaurant #covid19 #omicron #delta #longcovid 
https://t.co/laRBOrnlVN",like minut restaur covid omicron delta longcovid,"['like', 'minut', 'restaur', 'covid', 'omicron', 'delta', 'longcovid']",0.0,0.0,positive,0.0,0.706,0.294,0.3612
7 Day Confirmed Covid Cases per 1K Population by County For NH   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/G3NWHKe3Tj,dai confirm covid case k popul counti nh  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'confirm', 'covid', 'case', 'k', 'popul', 'counti', 'nh', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,positive,0.0,0.873,0.127,0.4939
