text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
"@BoobyJargon @robsteinnews well, yes, because he plainly misunderstands the reason for wearing them in the first place. he's peddling one of the usual fallacious excuses peddled by people who have an emotional devotion to #COVID19 denial. why wouldn't I assume Mr. Stein's reasons are bad?",ye plainli misunderstand reason wear place he peddl usual fallaci excus peddl peopl emot devot covid denial wouldnt assum mr stein reason bad,"['ye', 'plainli', 'misunderstand', 'reason', 'wear', 'place', ""he'"", 'peddl', 'usual', 'fallaci', 'excus', 'peddl', 'peopl', 'emot', 'devot', 'covid', 'denial', ""wouldn't"", 'assum', 'mr', ""stein'"", 'reason', 'bad']",-0.4749999999999999,0.4583333333333333,negative,0.222,0.778,0.0,-0.7184
Daily US Covid Deaths by County For IL   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/3H50Hbo5uO,daili covid death counti il  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'il', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"Wake up and smell the propaganda. #Propaganda 

https://t.co/pvbxp9XUHS 

Erick Redbeard, #DragRace, Trocheck, Lavine
#Psychology #COVID19 #pharmtech https://t.co/LJ7GHqTx28",wake smell propaganda propaganda erick redbeard dragrac trocheck lavin psycholog covid pharmtech,"['wake', 'smell', 'propaganda', 'propaganda', 'erick', 'redbeard', 'dragrac', 'trocheck', 'lavin', 'psycholog', 'covid', 'pharmtech']",-0.1,0.1,negative,0.286,0.714,0.0,-0.4588
"@GyanCMehta @agrawalmanindra @stellensatz And that just re-affirms the value of #elimination, no matter how high the vaccination rate is. When #COVID19 is still a fatal virus, it doesn't allow ppl to ""live"" with it. Only more will die with it.  And, #elimination is possible! See what Taiwan and China have achieved! https://t.co/ZdjPHZntB0",reaffirm valu elin matter high vaccin rate covid fatal viru doesnt allow ppl live die elin possibl taiwan china achiev,"['re-affirm', 'valu', 'elimin', 'matter', 'high', 'vaccin', 'rate', 'covid', 'fatal', 'viru', ""doesn't"", 'allow', 'ppl', 'live', 'die', 'elimin', 'possibl', 'taiwan', 'china', 'achiev']",0.1481818181818182,0.52,negative,0.346,0.611,0.042,-0.8388
"3/4/2022 - 1,760+ #USA #Covid19 deaths reported totaling 983,486 #CoronaVirus deaths or an avg of 19,670 deaths/state. The top 31 states (10,000+ deaths) total 890,902. #COVIDー19",  usa covid death report total coronaviru death avg deathsstat state  deaths total covid,"['usa', 'covid', 'death', 'report', 'total', 'coronaviru', 'death', 'avg', 'death', 'state', 'state', 'death', 'total', 'covid']",0.0,0.75,negative,0.415,0.585,0.0,-0.8316
"#COVID19 death toll is four times higher in lower-income countries than rich ones, reports @Oxfam. Three million COVID-19 deaths have occurred  since the #Omicron variant emerged, suggesting that the pandemic is far from over: https://t.co/gEktWoNDTi.

📸 UNICEF/Vinay Panjwani https://t.co/vNQeAHI1IC",covid death toll te higher lowerincom countri rich on report million covid death occur omicron variant emerg suggest pandem far over unicefvinai panjwani,"['covid', 'death', 'toll', 'time', 'higher', 'lower-incom', 'countri', 'rich', 'on', 'report', 'million', 'covid', 'death', 'occur', 'omicron', 'variant', 'emerg', 'suggest', 'pandem', 'far', 'unicef', 'vinai', 'panjwani']",0.24166666666666667,0.75,negative,0.248,0.637,0.115,-0.6369
Daily US Covid Deaths by County For IL   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/sZn4jbcjh7,daili covid death counti il  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'il', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"India reports 5921 new #COVID19 cases, 289 deaths in last 24 hours

#CoronavirusUpdates 

https://t.co/sxUSfkCB1b",india report new covid case death hour coronavirusupd,"['india', 'report', 'new', 'covid', 'case', 'death', 'hour', 'coronavirusupd']",0.13636363636363635,0.45454545454545453,negative,0.358,0.642,0.0,-0.5994
"@LaughlandMorgan @F250Roush @LizaGirl63 @CatsLoveBoxes @JoeCoyle101 @NoDictatorship9 @Sharky_vs_Evil @TierraHenson @Shared_facts @david_haddaway @moy_barry @Bebert701 @BottomleyFiona @andylumm @LWSmith15 @RTheatheist @Kathmarval @mattjones_space @Rytfydsh @wjack76995 @SassyGirlD1 @barryjohnreid21 @JCDeardeuff @temple_surly @claudeddaniel @thatsnotmine125 @Hashgraphian @BuzzKent1776 @frugalsues @TwoCoconutHusks @JustPlaying2Win @ShawnWo78307528 @ADevotedYogi @MRobovsky @SkepticSplinter @ghoppe @OceanAteMyPhone @SwaledaleMutton @MaureenStroud @JSAHolmes @Vbalance03 @BadMaskTakes @BadMedicalTakes No comment from you or Liza on Tennessee's dubious position near the top of the ladder for #COVID19 deaths

What proportion of covid deaths in TN
are wealthy, well-educated people?

Multiple popular press articles,
&amp; hospital spokespersons state the TN hospital system is stressed",comment liza tennessee dubiou posit near ladder covid death proport covid death tn wealthi welleduc peopl multipl popular press articl hospit spokesperson state tn hospit stress,"['comment', 'liza', ""tennessee'"", 'dubiou', 'posit', 'near', 'ladder', 'covid', 'death', 'proport', 'covid', 'death', 'tn', 'wealthi', 'well-educ', 'peopl', 'multipl', 'popular', 'press', 'articl', 'hospit', 'spokesperson', 'state', 'tn', 'hospit', 'stress']",0.35,0.65,negative,0.299,0.621,0.079,-0.8316
"We are 757 days into the #Covid19 #pandemic with 983,486 #Covid related deaths to date or .29712% of the #USA population. The average daily number of #COVIDー19 deaths is 1,299 deaths/day or 2,971 #CoronaVirus deaths/million residents. #LiveSafe! YOU #MakeADifference!",dai covid pandem covid relat death date usa popul averag daili number covid death deathsdai coronaviru deathsmillion resid livesaf makeadiffer,"['dai', 'covid', 'pandem', 'covid', 'relat', 'death', 'date', 'usa', 'popul', 'averag', 'daili', 'number', 'covid', 'death', 'death', 'dai', 'coronaviru', 'death', 'million', 'resid', 'livesaf', 'makeadiffer']",0.0,0.0,negative,0.299,0.651,0.05,-0.8176
Daily US Covid Deaths by County For ID   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/VIEACfQv4f,daili covid death counti id  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'id', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"#Hawaii is only state without announced end to indoor mask mandate - All counties have ended their own #COVID19 restrictions, but masks are state decision - Big Island Mayor Mitch Roth wants Governor to end mandate: ""if it was my decision, I would have dropped it already"" @KITV4 https://t.co/QNSNAzBFNf",hawaii state announc end indoor mask mandat  counti end covid restrict mask state decis  big island mayor mitch roth want governor end mandate decis drop,"['hawaii', 'state', 'announc', 'end', 'indoor', 'mask', 'mandat', 'counti', 'end', 'covid', 'restrict', 'mask', 'state', 'decis', 'big', 'island', 'mayor', 'mitch', 'roth', 'want', 'governor', 'end', 'mandat', 'decis', 'drop']",0.0,0.1,negative,0.168,0.786,0.046,-0.5267
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination:  1,78,55,66,940",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin']",0.09999999999999999,0.6666666666666666,negative,0.299,0.613,0.088,-0.7579
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination:  1,78,55,66,940 https://t.co/P9Vo7ghCGP",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin']",0.09999999999999999,0.6666666666666666,negative,0.299,0.613,0.088,-0.7579
Daily US Covid Deaths by County For ID   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/tTKnlLDuPY,daili covid death counti id  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'id', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

▪Active case: 63,878 (0.15%)
▪Daily positivity rate: 0.63%
▪Total recoveries: 4,23,78,721 
▪Death toll: 5,14,878
▪Total vaccination:  1,78,55,66,940",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin']",0.09999999999999999,0.6666666666666666,negative,0.299,0.613,0.088,-0.7579
"#SriLanka reports 583 COVID19 cases, 20 Deaths &amp; 195 discharged from hospital in last 24 hours.

Total Cases :648,993
Total Recoveries :609,680
Total Deaths : 16,307
Active cases : 23,006

#LKA #SLnews #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdates #stayhome",srilanka report covid case death discharg hospit hour total case  total recoveri  total death  activ case  lka slnew covidsl covidlk covid coronaviru coronavirusupd stayhom,"['srilanka', 'report', 'covid', 'case', 'death', 'discharg', 'hospit', 'hour', 'total', 'case', 'total', 'recoveri', 'total', 'death', 'activ', 'case', 'lka', 'slnew', 'covidsl', 'covidlk', 'covid', 'coronaviru', 'coronavirusupd', 'stayhom']",0.0,0.75,negative,0.262,0.738,0.0,-0.8316
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination:  1,78,55,66,940",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin']",0.09999999999999999,0.6666666666666666,negative,0.299,0.613,0.088,-0.7579
"We are 757 days into the #Covid19 #pandemic with 983,486 #Covid related #USA deaths to date. At the current trend we should hit 1,285,486 #CoronaVirus deaths by Dec 31.",dai covid pandem covid relat usa death date current trend hit coronaviru death dec,"['dai', 'covid', 'pandem', 'covid', 'relat', 'usa', 'death', 'date', 'current', 'trend', 'hit', 'coronaviru', 'death', 'dec']",0.0,0.4,negative,0.394,0.606,0.0,-0.8316
"@moy_barry @F250Roush @LizaGirl63 @CatsLoveBoxes @JoeCoyle101 @NoDictatorship9 @LaughlandMorgan @Sharky_vs_Evil @TierraHenson @Shared_facts @david_haddaway @Bebert701 @BottomleyFiona @andylumm @LWSmith15 @RTheatheist @Kathmarval @mattjones_space @Rytfydsh @wjack76995 @SassyGirlD1 @barryjohnreid21 @JCDeardeuff @temple_surly @claudeddaniel @thatsnotmine125 @Hashgraphian @BuzzKent1776 @frugalsues @TwoCoconutHusks @JustPlaying2Win @ShawnWo78307528 @ADevotedYogi @MRobovsky @SkepticSplinter @ghoppe @OceanAteMyPhone @SwaledaleMutton @MaureenStroud @JSAHolmes @Vbalance03 @BadMaskTakes @BadMedicalTakes I don't love masks
I'd rather not wear one

Right now, they're kinda useful
&amp; part of reducing the risk of catching or sharing #COVID19 

#DontDieOfDenial",dont love mask id wear right theyr kinda us reduc risk catch share covid dontdieofdeni,"[""don't"", 'love', 'mask', ""i'd"", 'wear', 'right', ""they'r"", 'kinda', 'us', 'reduc', 'risk', 'catch', 'share', 'covid', 'dontdieofdeni']",0.39285714285714285,0.5678571428571428,negative,0.268,0.618,0.113,-0.4596
Daily US Covid Deaths by County For HI   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/Elw2g5U5YA,daili covid death counti hi  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'hi', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"#India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination: 1,78,55,66,940 

(ANI)",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination ani,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin', 'ani']",0.09999999999999999,0.6666666666666666,negative,0.288,0.627,0.085,-0.7579
"Hi 👋 ASEAN family

#NewsFromMalaysia🇲🇾

#COVID19 #Malaysia🇲🇾 as 4 March 2022

😷New Confirmed Cases: 33,209
🦠Cumulative number of cases: 3,561,766 (+33,209)
👍🏻Recoveries: 3,223,650 (+26,352)
📣Fatalities: 33,106 (+78)

📸@KKMPutrajaya

#Malaysia #COVID19 #CoronavirusUpdates https://t.co/6gYoq0V04L",hi asean famili newsfrommalaysia covid malaysia march new confirm cases cumul number cases  recoveries  fatalities  malaysia covid coronavirusupd,"['hi', 'asean', 'famili', 'newsfrommalaysia', 'covid', 'malaysia', 'march', 'new', 'confirm', 'case', 'cumul', 'number', 'case', 'recoveri', 'fatal', 'malaysia', 'covid', 'coronavirusupd']",0.13636363636363635,0.45454545454545453,negative,0.184,0.755,0.061,-0.5574
Daily US Covid Deaths by County For HI   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/zxnaCCHyna,daili covid death counti hi  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'hi', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"Cases: 443,758,355 (+338,879) 
Deaths: 5,989,507 (+513) 
Recovered: 0 (+0) 
Active Cases: 443,758,355 (100%)
Completed Cases: 5,989,507 (1.35%)
Mortality Rate: 1.35% (No Change)
Case Fatality Rate: 100.00% (No Change)

#COVID19 #Coronavirus #StayHome",cases  deaths  recovered  activ cases  complet cases  mortal rate no change case fatal rate no change covid coronaviru stayhom,"['case', 'death', 'recov', 'activ', 'case', 'complet', 'case', 'mortal', 'rate', 'chang', 'case', 'fatal', 'rate', 'chang', 'covid', 'coronaviru', 'stayhom']",0.0,0.0,negative,0.331,0.669,0.0,-0.7845
"We are 757 days into the #Covid19 #pandemic with 37,018 #Covid related deaths to date or .31669% of the #Ohio population. The average daily number of #COVIDー19 deaths is 49 deaths/day or 3,167 #CoronaVirus deaths/million residents. #LiveSafe! YOU #MakeADifference!",dai covid pandem covid relat death date ohio popul averag daili number covid death deathsdai coronaviru deathsmillion resid livesaf makeadiffer,"['dai', 'covid', 'pandem', 'covid', 'relat', 'death', 'date', 'ohio', 'popul', 'averag', 'daili', 'number', 'covid', 'death', 'death', 'dai', 'coronaviru', 'death', 'million', 'resid', 'livesaf', 'makeadiffer']",0.0,0.0,negative,0.299,0.651,0.05,-0.8176
"#ICYMI Shauna Itri, Partner at Seeger Weiss LLP discusses “Fraud, #Healthcare, #COVID19 and the False Claims Act.” #1stTalkCompliance @1sthcc https://t.co/eUCUAjgpLU https://t.co/KxuUDYSRLE",icymi shauna itri partner seeger weiss llp discuss fraud healthcar covid fals cla act sttalkcompli,"['icymi', 'shauna', 'itri', 'partner', 'seeger', 'weiss', 'llp', 'discuss', 'fraud', 'healthcar', 'covid', 'fals', 'claim', 'act', 'sttalkcompli']",0.0,0.0,negative,0.213,0.787,0.0,-0.5859
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours

Track updates - https://t.co/BmeHNLBXiW https://t.co/wQNUyJqbva",india report fresh covid case recoveri death hour track updat ,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'track', 'updat']",0.3,0.5,negative,0.275,0.563,0.162,-0.3818
Daily US Covid Deaths by County For GA   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/5Lh85IkOQl,daili covid death counti ga  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'ga', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
B.C. health-care workers protest against new workplace vaccine mandate with @DreaHumphrey #EndTheMandates #NoMandates #InformedConsent #covid19  https://t.co/ClYjNmwmYp,bc healthcar worker protest new workplac vaccin mandat endthemand nomand informedcons covid,"['bc', 'health-car', 'worker', 'protest', 'new', 'workplac', 'vaccin', 'mandat', 'endthemand', 'nomand', 'informedcons', 'covid']",0.13636363636363635,0.45454545454545453,negative,0.154,0.846,0.0,-0.25
"Based on data from the @OHdeptofhealth, of those confirmed to have #Covid19 4.24% suffer symptoms serious enough for hospitalization and 32.83% of the hospitalized succumb. If you are hospitalized for #CoronaVirus in #Ohio, your chance of survival is 67.17%.",base data confirm covid suffer symptom hospit hospit succumb hospit coronaviru ohio chanc surviv,"['base', 'data', 'confirm', 'covid', 'suffer', 'symptom', 'hospit', 'hospit', 'succumb', 'hospit', 'coronaviru', 'ohio', 'chanc', 'surviv']",-0.8,1.0,negative,0.212,0.788,0.0,-0.5423
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Read: https://t.co/cX5Ahc4HbQ https://t.co/CxDAIA8CXN",india report fresh covid case recoveri death hour read,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'read']",0.3,0.5,negative,0.295,0.53,0.174,-0.3818
"@PeterHotez @gregggonsalves @NASAdoc @Fredros_Inc @Boghuma @paimadhu @PLOSNTDs John Lennon said, Life is what happens to you while you're busy making other plans. 
Now the scientists to think weather the #COVID19 after attaining  the qualification of Global health Terror, had breeched the SCORE that rivals with the world’s major NTDs.",john lennon said life happen your busi make plan scientist think weather covid attain qualif global health terror breech score rival world major ntd,"['john', 'lennon', 'said', 'life', 'happen', ""you'r"", 'busi', 'make', 'plan', 'scientist', 'think', 'weather', 'covid', 'attain', 'qualif', 'global', 'health', 'terror', 'breech', 'score', 'rival', 'world', 'major', 'ntd']",0.03125,0.25,negative,0.129,0.871,0.0,-0.5267
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination:  1,78,55,66,940

#COVID19 https://t.co/wwiQVx3SML",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination covid,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin', 'covid']",0.09999999999999999,0.6666666666666666,negative,0.288,0.627,0.085,-0.7579
"340 new #Covid19 cases in #BC today, which is lower than we were pre #Omicron

Come on #BonnieHenry, time to open it all back up again.

We need to start thinking about an ""acceptable level of death"" and that we've done all we can to help people mitigate their own risk",new covid case bc todai lower pre omicron come bonniehenri te open need start think accept level death wev help peopl mitig risk,"['new', 'covid', 'case', 'bc', 'todai', 'lower', 'pre', 'omicron', 'come', 'bonniehenri', 'time', 'open', 'need', 'start', 'think', 'accept', 'level', 'death', ""we'v"", 'help', 'peopl', 'mitig', 'risk']",0.06818181818181818,0.4772727272727273,negative,0.26,0.571,0.168,-0.4404
@4ever_days I was literally threatened for supporting the use of masks during the first #COVID19 wave. I also put cameras &amp; locks on my clinic door &amp; I’m not easily rattled. I worked in #prisons 4 a long time &amp; I felt safer there as a #physician than I now do on the outside.,liter threaten support us mask covid wave camera lock clinic door easili rattl work prison long te felt safer physician outsid,"['liter', 'threaten', 'support', 'us', 'mask', 'covid', 'wave', 'camera', 'lock', 'clinic', 'door', 'easili', 'rattl', 'work', 'prison', 'long', 'time', 'felt', 'safer', 'physician', 'outsid']",-0.05,0.4,negative,0.208,0.599,0.194,-0.1027
"India reports 5,921 fresh #COVID19 cases, 11,651 recoveries, and 289 deaths in the last 24 hours.

Active case: 63,878 (0.15%)
Daily positivity rate: 0.63%
Total recoveries: 4,23,78,721 
Death toll: 5,14,878

Total vaccination:  1,78,55,66,940 https://t.co/Lp6gJ5AwQ6",india report fresh covid case recoveri death hour activ case  daili posit rate total recoveries death toll total vaccination,"['india', 'report', 'fresh', 'covid', 'case', 'recoveri', 'death', 'hour', 'activ', 'case', 'daili', 'posit', 'rate', 'total', 'recoveri', 'death', 'toll', 'total', 'vaccin']",0.09999999999999999,0.6666666666666666,negative,0.299,0.613,0.088,-0.7579
Daily US Covid Deaths by County For GA   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/tB5r1a8oYv,daili covid death counti ga  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'ga', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"#COVID19: Restricted use of #Covovax  for 12-17 age group
https://t.co/MseO2ZOwoU",covid restrict us covovax  ag group,"['covid', 'restrict', 'us', 'covovax', 'ag', 'group']",0.0,0.0,negative,0.342,0.658,0.0,-0.3818
".@ChdGroupGlobal says @Pfizer and @FDA_Drug_Info Dropped #Data Bombshell on #COVID #Vaccine :::: #Consumers #Covid19 #Covid_19 #Children #ChildrensMentalHealthWeek #Vaccines 
https://t.co/wuce1ZOUsf",sai drop data bombshel covid vaccin  consum covid covid children childrensmentalhealthweek vaccin,"['sai', 'drop', 'data', 'bombshel', 'covid', 'vaccin', '::', 'consum', 'covid', 'covid', 'children', 'childrensmentalhealthweek', 'vaccin']",0.0,0.0,negative,0.16,0.84,0.0,-0.2732
Daily US Covid Deaths by County For FL   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/wMaTG1jvmT,daili covid death counti fl  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'fl', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
Daily US Covid Deaths by County For FL   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/EU1xxS0AHe,daili covid death counti fl  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'fl', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"#LongCovid isn't merely having #COVID19 longer. For me it's a ravaged nervous system. It's tinnitus, nerve pain, numbness, headaches, tremors. Omicron gave me such severe brain fog that I can't always complete conversations because my words vanish w/not even a hint left behind.",longcovid isnt mere have covid longer it ravag nervou it tinnitu nerv pain numb headach tremor omicron gave sever brain fog cant complet convers word vanish wnot hint left,"['longcovid', ""isn't"", 'mere', 'have', 'covid', 'longer', ""it'"", 'ravag', 'nervou', ""it'"", 'tinnitu', 'nerv', 'pain', 'numb', 'headach', 'tremor', 'omicron', 'gave', 'sever', 'brain', 'fog', ""can't"", 'complet', 'convers', 'word', 'vanish', 'w', 'hint', 'left']",-0.3666666666666667,0.5,negative,0.174,0.826,0.0,-0.6908
Daily US Covid Deaths by County For DC   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/YC0sa3It56,daili covid death counti dc  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['daili', 'covid', 'death', 'counti', 'dc', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"https://t.co/7m0waDsDva

HOLY SHIT. The World was informed January 31, 2020 why Germany sponsored the COVID-19 biological warfare attack
#NGO #Germany #COVID19 #SPONSOR #UN #SustainableDevelopment #BiologicalWarfare #NWO #Merkel",holi shit world inform januari germani sponsor covid biolog warfar attack ngo germani covid sponsor sustainabledevelop biologicalwarfar nwo merkel,"['holi', 'shit', 'world', 'inform', 'januari', 'germani', 'sponsor', 'covid', 'biolog', 'warfar', 'attack', 'ngo', 'germani', 'covid', 'sponsor', 'sustainabledevelop', 'biologicalwarfar', 'nwo', 'merkel']",-0.2,0.8,negative,0.283,0.717,0.0,-0.7717
